0588d945-5fc1-4dda-8d49-3b8d8e9397af	b5079e44-2a6f-4349-9ec3-296a18df2ace	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 06:51:49.078627+00
73564188-62bb-4c8a-bfb8-b23daeb8e834	b5079e44-2a6f-4349-9ec3-296a18df2ace	user	Xin chao, minh dang test chatbot. Ban tra loi duoc khong?	f	\N	f	2026-06-17 06:51:49.028819+00
089be1da-c1b6-4ea3-899e-12152e410621	3eead29d-435d-4f14-95fd-f585c591520f	user	hêlo	f	\N	f	2026-06-17 07:10:18.734188+00
238a23f6-6ba7-4c65-b698-114d86b470b6	3eead29d-435d-4f14-95fd-f585c591520f	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 07:10:18.864898+00
221cbabe-dec5-4419-85e7-a8adacb09d92	b5079e44-2a6f-4349-9ec3-296a18df2ace	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 07:10:51.690514+00
4c123690-0064-460a-a1cf-8706df881c6b	b5079e44-2a6f-4349-9ec3-296a18df2ace	user	helo	f	\N	f	2026-06-17 07:10:51.644683+00
a7a63e51-e76b-45a2-9b4c-c5e6feaea12a	3eead29d-435d-4f14-95fd-f585c591520f	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 07:17:05.955033+00
fbdae0ab-22d7-43b5-a250-aa78c8f5fb4a	3eead29d-435d-4f14-95fd-f585c591520f	user	hello	f	\N	f	2026-06-17 07:17:05.829225+00
5b8f73ba-373c-4cc3-9da6-f0758d4ece42	b5079e44-2a6f-4349-9ec3-296a18df2ace	user	Xin chao, ban co tra loi duoc khong?	f	\N	f	2026-06-17 07:17:59.369384+00
ba91c5da-b8d2-43c8-a262-0307234d509d	b5079e44-2a6f-4349-9ec3-296a18df2ace	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 07:17:59.43126+00
902fd6ff-ebc9-4b36-9def-678d49393c96	b5079e44-2a6f-4349-9ec3-296a18df2ace	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 07:20:49.446313+00
bfcbd61c-173f-405c-9042-532f6561df1a	b5079e44-2a6f-4349-9ec3-296a18df2ace	user	Xin chao, ban co tra loi duoc khong?	f	\N	f	2026-06-17 07:20:49.355634+00
e5f4150d-73de-4b70-9973-6172129e104d	b5079e44-2a6f-4349-9ec3-296a18df2ace	user	Xin chao, ban co tra loi duoc khong?	f	\N	f	2026-06-17 07:22:36.921871+00
e8783ddb-4c4e-428a-992f-bf116987edd5	b5079e44-2a6f-4349-9ec3-296a18df2ace	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 07:22:37.022068+00
89ad6df6-83a6-44ff-b5c5-f63f4682ab9f	3eead29d-435d-4f14-95fd-f585c591520f	user	hello	f	\N	f	2026-06-17 07:26:59.833678+00
9d01974b-94c1-4663-bb98-b03ab0ae050c	3eead29d-435d-4f14-95fd-f585c591520f	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 07:26:59.999314+00
68fb5fc1-c16d-4f4c-b0d6-fc53a98c356b	3eead29d-435d-4f14-95fd-f585c591520f	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 09:10:10.830319+00
95167383-06c9-4db3-a068-923c4ebf786e	3eead29d-435d-4f14-95fd-f585c591520f	user	hello	f	\N	f	2026-06-17 09:10:10.716628+00
31694297-1986-4941-8a3b-3647cf1c6157	3eead29d-435d-4f14-95fd-f585c591520f	user	hello	f	\N	f	2026-06-17 09:21:16.567076+00
34f85a86-73b2-49b2-af14-eff2df171fe6	3eead29d-435d-4f14-95fd-f585c591520f	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 09:21:16.677092+00
8d4672d0-0a31-4495-856c-459f70d861ea	3eead29d-435d-4f14-95fd-f585c591520f	user	hello	f	\N	f	2026-06-17 09:21:26.846664+00
af1ed906-bb36-4fc7-802a-94dea203c41c	3eead29d-435d-4f14-95fd-f585c591520f	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 09:21:26.893171+00
6dcaa86a-ba15-48b0-96e4-7c7a8257a8e4	3eead29d-435d-4f14-95fd-f585c591520f	user	sao ko phản hồi	f	\N	f	2026-06-17 09:21:33.364637+00
79d2f2ed-1d1f-453d-b2e6-d6039a916583	3eead29d-435d-4f14-95fd-f585c591520f	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 09:21:33.413936+00
691e2717-67e6-4a44-8adc-b73e0dbe8b4f	ffb220d7-2359-4eb3-b88a-5e7fe61a143e	user	hello	f	\N	f	2026-06-17 09:22:49.667229+00
d49314aa-53af-4245-99bc-5930fb58f6cd	ffb220d7-2359-4eb3-b88a-5e7fe61a143e	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 09:22:49.712294+00
75c55e4e-9452-408b-8d65-6a69883d75a0	ffb220d7-2359-4eb3-b88a-5e7fe61a143e	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 09:25:07.637698+00
7a54437c-b248-4f90-8332-f4152e7dc7b9	ffb220d7-2359-4eb3-b88a-5e7fe61a143e	user	hello	f	\N	f	2026-06-17 09:25:07.548826+00
4404f855-d4ef-4a26-bd4b-afe08b1f7c80	ffb220d7-2359-4eb3-b88a-5e7fe61a143e	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 09:28:51.983251+00
de71bb3c-3576-4293-b7e4-7f87a852b1ed	ffb220d7-2359-4eb3-b88a-5e7fe61a143e	user	hello	f	\N	f	2026-06-17 09:28:51.690667+00
5fc8afc8-4a4a-433b-8a82-06748693d118	ffb220d7-2359-4eb3-b88a-5e7fe61a143e	assistant	CareMate AI đang tạm thời không phản hồi. Nếu mẹ hoặc bé có dấu hiệu bất thường, hãy liên hệ y tá/bác sĩ để được hỗ trợ trực tiếp.	f	\N	t	2026-06-17 09:30:44.687909+00
7b18620b-0297-4190-9a65-c1e97f2a0574	ffb220d7-2359-4eb3-b88a-5e7fe61a143e	user	hello	f	\N	f	2026-06-17 09:30:44.369441+00
0e2b8baa-9400-436b-8981-d1fb50aaf1d4	3eead29d-435d-4f14-95fd-f585c591520f	user	hhh	f	\N	f	2026-06-17 09:33:51.587531+00
cd9e84ef-8728-4490-bf28-24c4030be879	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mẹ, đau bụng có thể do nhiều nguyên nhân, nên mẹ nên nghỉ ngơi, uống nước ấm và tránh ăn vặt nặng; nếu cơn đau kéo dài, tăng cường hoặc kèm theo sốt, nôn mửa, mẹ nên liên hệ bác sĩ hoặc đến cơ sở y tế ngay để được khám và tư vấn chính xác.  \nThông tin mang tính tham khảo, không thay thế tư vấn y tế.	f	\N	f	2026-06-18 02:24:04.196916+00
4ef43788-5b94-4f22-91e4-ff63053f068c	3eead29d-435d-4f14-95fd-f585c591520f	assistant	We need to respond appropriately. The user says "hhh". They are likely just testing. According to rules, we should respond in Vietnamese, friendly, using "mẹ". We should not give medical advice beyond general info. We can respond with a friendly greeting. The user hasn't asked a question. We can respond with a friendly note. The user might be frustrated. We can say "Chào mẹ, mình là CareMate AI. Mẹ cần hỗ trợ gì không?" Keep within 150 words.Chào mẹ! Mình là CareMate AI, sẵn sàng hỗ trợ mẹ về chăm sóc sau sinh, bé sơ sinh, tâm lý hay các dịch vụ của CareMate. Nếu mẹ có bất kỳ câu hỏi nào, cứ thoải mái chia sẻ nhé!\n\nThông tin mang tính tham khảo, không thay thế tư vấn y tế.	f	\N	f	2026-06-17 09:33:52.508713+00
0acb7c36-c0bc-4151-8b70-34136780e5e2	3eead29d-435d-4f14-95fd-f585c591520f	assistant	We need to respond. The user says: "tôi có thể hỏi bạn về sức khỏe ko". They want to ask about health. According to rules, we can provide general information about maternal and infant health, but not diagnosis or prescription. We should say yes, we can answer general info. Use friendly tone, "mẹ". Keep within 150 words.Chào mẹ! Mẹ có thể hỏi mình về sức khỏe mẹ và bé sau sinh, chăm sóc bé sơ sinh, dinh dưỡng, tâm lý, hay các dịch vụ CareMate. Mình sẽ cung cấp thông tin tham khảo chung, không thay thế tư vấn y tế chuyên sâu. Nếu mẹ gặp dấu hiệu bất thường, hãy liên hệ bác sĩ hoặc cơ sở y tế ngay. Bạn cứ thoải mái chia sẻ câu hỏi nhé!	f	\N	f	2026-06-17 09:34:10.865422+00
16cd1082-9fcf-47ce-8da2-673b24372010	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi có thể hỏi bạn về sức khỏe ko	f	\N	f	2026-06-17 09:34:10.197729+00
60f49c2b-2046-4a14-b048-77eb7ceb0406	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Chào mẹ! Mình là CareMate AI, sẵn sàng hỗ trợ mẹ về chăm sóc sau sinh, bé sơ sinh, tâm lý hay các dịch vụ CareMate. Nếu mẹ có câu hỏi, cứ thoải mái chia sẻ nhé!\n\nThong tin mang tinh tham khao, khong thay the tu van y te.	f	\N	f	2026-06-17 09:42:52.43365+00
91db0ca8-102e-4d90-b50d-a61cd85b6b42	3eead29d-435d-4f14-95fd-f585c591520f	user	hello	f	\N	f	2026-06-17 09:42:51.484381+00
8573b419-6ad3-4f12-ae09-0b0521b7c524	3eead29d-435d-4f14-95fd-f585c591520f	user	bạn có thể giúp tôi không	f	\N	f	2026-06-17 09:45:27.982694+00
df1a9866-b018-4643-8df6-6c7575f31e32	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Chào mẹ! Mình là CareMate AI, sẵn sàng hỗ trợ mẹ về chăm sóc sau sinh, bé sơ sinh, tâm lý và các dịch vụ CareMate. Mẹ có thể chia sẻ câu hỏi của mình, mình sẽ cung cấp thông tin tham khảo chung, không thay thế tư vấn y tế chuyên sâu. Nếu mẹ gặp dấu hiệu bất\n\nThong tin mang tinh tham khao, khong thay the tu van y te.	f	\N	f	2026-06-17 09:45:28.854628+00
9caaeda2-4c3f-4f0c-91b5-6d3fae5afe17	3eead29d-435d-4f14-95fd-f585c591520f	assistant	CareMate AI chua the tra loi luc nay. Me co the hoi lai ngan gon hon hoac lien he y ta neu can ho tro truc tiep.\n\nThong tin mang tinh tham khao, khong thay the tu van y te.	f	\N	f	2026-06-17 09:45:55.555763+00
ee29d821-0805-4c50-aa1e-498d57241291	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi hay bị đau đầu bạn có giải pháp gì không	f	\N	f	2026-06-17 09:45:54.696254+00
74acf1f4-291d-4011-838a-bf4427b04c2c	3eead29d-435d-4f14-95fd-f585c591520f	assistant	CareMate AI chua the tra loi luc nay. Me co the hoi lai ngan gon hon hoac lien he y ta neu can ho tro truc tiep.\n\nThong tin mang tinh tham khao, khong thay the tu van y te.	f	\N	f	2026-06-17 09:46:19.549038+00
941b6c4e-f9af-4d1d-a2a9-a8807ab49e7a	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi hay bị đau đầu bạn có thể giúp tôi không	f	\N	f	2026-06-17 09:46:18.577799+00
a6ad56db-3b75-4e17-8b89-e0f2ee25c9a6	ffb220d7-2359-4eb3-b88a-5e7fe61a143e	user	toi hay bi dau dau ban co the giup toi khong	f	\N	f	2026-06-17 09:46:54.457481+00
dd1d2fb9-9a89-44e8-9bad-6ed032d8ee66	ffb220d7-2359-4eb3-b88a-5e7fe61a143e	assistant	Minh chỉ hỗ trợ câu hỏi trong phạm vi CareMate: chăm sóc mẹ và bé sau sinh, tâm lý sau sinh, và hướng dẫn sử dụng dịch vụ hoặc tính năng CareMate.\n\nThong tin mang tinh tham khao, khong thay the tu van y te.	f	\N	f	2026-06-17 09:46:55.028027+00
518087fc-d57d-4b5d-83d6-4261590d6a91	3eead29d-435d-4f14-95fd-f585c591520f	user	bé bú ít	f	\N	f	2026-06-17 09:48:29.114368+00
b5acbc1f-0aaf-44d7-b4c6-fbb4417736fe	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mẹ, bé bú ít có thể do nhiều nguyên nhân như kệ chặt chưa đúng, bé chưa đủ năng lượng, hoặc mẹ chưa đủ nước. Mẹ có thể thử:\n\n-\n\nThong tin mang tinh tham khao, khong thay the tu van y te.	f	\N	f	2026-06-17 09:48:29.832271+00
1a99c99c-8a8a-4bb0-a014-8350b3c38c65	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mẹ, đau bụng dưới có thể do nhiều nguyên nhân như viêm ruột, viêm bàng quang, rối loạn tiêu hoá, hoặc các vấn đề liên quan đến sinh sản. Mẹ có thể thử:\n\n- Nghỉ ngơi, tránh căng th\n\nThông tin mang tính tham khảo, không thay thế tư vấn y tế.	f	\N	f	2026-06-17 09:53:58.765446+00
73218252-d698-44dd-8f53-fda24c18a562	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi bị đau bụng dưới	f	\N	f	2026-06-17 09:53:57.482273+00
a9b6c050-ccdb-4b9d-b521-cfa4a3f6c7ec	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mình chỉ hỗ trợ câu hỏi y tế tham khảo và hướng dẫn liên quan đến CareMate. Nếu mẹ muốn, mẹ có thể hỏi về triệu chứng, chăm sóc sức khỏe, hoặc cách sử dụng dịch vụ CareMate.	f	\N	f	2026-06-17 09:58:27.529532+00
f7a5f914-f82d-4afc-8fa4-561d313ab68d	3eead29d-435d-4f14-95fd-f585c591520f	user	hello	f	\N	f	2026-06-17 09:58:26.741308+00
432318e2-820a-463a-b7da-a67566f5f885	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi bị đau bụng dưới	f	\N	f	2026-06-17 09:58:35.11318+00
ec896d4c-1460-4668-ae21-7602cf010ff2	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mẹ, đau bụng dưới có thể do nhiều nguyên nhân khác nhau, nên mẹ nên nghỉ ngơi, uống đủ nước và tránh căng thẳng. Nếu cơn đau kéo dài, tăng cường hoặc kèm theo sốt, nôn mửa, mẹ nên liên hệ bác sĩ hoặc đến cơ sở y tế ngay để được khám và tư vấn chính xác.\n\nThông tin mang tính tham khảo, không thay thế tư vấn y tế.	f	\N	f	2026-06-17 09:58:35.853035+00
54c6ddfc-b3c9-45ec-8a5d-93d816c81dff	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mẹ, khi bị tắt ti sữa mẹ có thể thử tăng tần suất cho con bú, kiểm tra kỹ cách kệ chặt và giữ cho bé bú đủ thời gian; nếu cần, mẹ có thể dùng máy hút sữa nhẹ nhàng để kích thích sản xuất sữa. CareMate cung cấp chức năng tư vấn chuyên gia sữa mẹ và nhắc nhở lịch cho con bú, giúp mẹ theo dõi tình trạng sữa một cách dễ dàng. Nếu tình trạng kéo dài hoặc có dấu hiệu bất thường, mẹ nên liên hệ bác sĩ hoặc chuyên gia sữa mẹ\n\nThông tin mang tính tham khảo, không thay thế tư vấn y tế.	f	\N	f	2026-06-17 09:58:52.44863+00
f35d5f90-f889-4545-91c0-d8915f714679	3eead29d-435d-4f14-95fd-f585c591520f	user	bị tắt ti sữa có dịch vụ nào ko	f	\N	f	2026-06-17 09:58:51.734366+00
67d3257c-a64f-45a9-952b-3303b152eceb	3eead29d-435d-4f14-95fd-f585c591520f	user	hello	f	\N	f	2026-06-17 11:22:39.896519+00
7a1e13db-b6df-441b-a22a-f1bd006420d6	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mình chỉ hỗ trợ câu hỏi y tế tham khảo và hướng dẫn liên quan đến CareMate. Nếu mẹ muốn, mẹ có thể hỏi về triệu chứng, chăm sóc sức khỏe, hoặc cách sử dụng dịch vụ CareMate.	f	\N	f	2026-06-17 11:22:40.693256+00
af6da598-e102-4ecc-891a-6242ac48c36b	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mẹ, khi bị tắt sữa mẹ có thể tăng tần suất cho con bú, giữ bé kệ chặt và kéo dài thời gian bú; nếu cần, dùng máy hút sữa nhẹ để kích thích sản xuất. CareMate cung cấp chức năng tư vấn chuyên gia sữa mẹ và nhắc nhở lịch cho con bú, giúp mẹ theo dõi tình trạng sữa một cách dễ dàng. Nếu tình trạng kéo dài hoặc có dấu hiệu bất thường, mẹ nên liên hệ bác sĩ hoặc chuyên gia sữa mẹ ngay.\n\nThông tin mang tính tham khảo, không thay thế tư vấn y tế.	f	\N	f	2026-06-17 11:22:46.746171+00
cde50542-b969-44a1-a114-ff2d3ff9f76e	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi bị tắt sữa	f	\N	f	2026-06-17 11:22:46.140461+00
cdc742d9-4b00-4b50-a099-84d809a3d97c	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi bị đau bụng	f	\N	f	2026-06-18 02:24:03.483942+00
e6813f84-976a-4242-88e3-58feaded48ab	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mẹ, khi bị tắt sữa mẹ có thể tăng tần suất cho con bú, giữ bé kệ chặt và kéo dài thời gian bú; nếu cần, dùng máy hút sữa nhẹ để kích thích sản xuất. CareMate hỗ trợ tư vấn chuyên gia sữa mẹ và nhắc nhở lịch cho con bú, giúp mẹ theo dõi tình trạng sữa. Nếu tình trạng kéo dài hoặc có dấu hiệu bất thường, mẹ nên liên hệ bác\n\nThông tin mang tính tham khảo, không thay thế tư vấn y tế.	f	\N	f	2026-06-18 02:31:41.060887+00
e7db8eff-3a1c-4375-a259-4d58e525c193	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi bị tắt sữa	f	\N	f	2026-06-18 02:31:39.987475+00
7387489a-39f1-4e3b-978c-4b1283f71863	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mẹ, đau bụng có thể do nhiều nguyên nhân, nên mẹ nên nghỉ ngơi, uống nước ấm và tránh ăn vặt nặng. Nếu cơn đau kéo dài, tăng cường hoặc kèm theo sốt, nôn mửa, mẹ nên liên hệ bác sĩ hoặc đến cơ sở y tế ngay. CareMate có chức năng nhắc nhở lịch uống thuốc và ghi chú triệu chứng, giúp mẹ theo dõi tình trạng\n\nThông tin mang tính tham khảo, không thay thế tư vấn y tế.	f	\N	f	2026-06-18 03:45:05.167989+00
df670a14-7186-43d8-be42-606d020d853d	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi bị đau bụng	f	\N	f	2026-06-18 03:45:04.451971+00
163ed329-e413-4ef2-8e78-c0920921fe24	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mẹ, khi bị đau, mẹ nên nghỉ ngơi, uống nước ấm và tránh ăn vặt nặng; nếu cơn đau kéo dài, tăng cường hoặc kèm theo sốt, nôn mửa, mẹ nên liên hệ bác sĩ hoặc đến cơ sở y tế ngay. CareMate hỗ trợ ghi chú triệu chứng và nhắc nhở lịch khám, giúp mẹ theo dõi tình trạng sức khỏe một cách dễ dàng.\n\nThông tin mang tính tham khảo, không thay thế tư vấn y tế.	f	\N	f	2026-06-18 04:16:45.35383+00
a7089e1a-a493-4a30-9819-9ef67616d1c6	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi bị đau	f	\N	f	2026-06-18 04:16:44.64593+00
4f632854-8b82-4bd6-a8f2-89056f213c3f	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mẹ, đau vết mổ thường là\n\nThông tin mang tính tham khảo, không thay thế tư vấn y tế.	f	\N	f	2026-06-18 04:16:59.215678+00
95b5230c-2b00-4bce-9792-7517853e23e1	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi bị đau vết mổ	f	\N	f	2026-06-18 04:16:58.430822+00
7098753e-a076-4171-a7bb-1f5da6f9d652	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi bị đau hong	f	\N	f	2026-06-18 04:17:05.726199+00
d2448189-4a6f-48f0-873e-f5c79b9ab67c	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mẹ, khi bị đau vùng hông hoặc bụng dưới, mẹ nên nghỉ ngơi, uống nước ấm và tránh ăn nặng; nếu cơn đau tăng cường, kèm sốt, nôn\n\nThông tin mang tính tham khảo, không thay thế tư vấn y tế.	f	\N	f	2026-06-18 04:17:06.623975+00
9075d0a3-79ca-4ac9-b8cd-3661f424e3ad	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi bị đau chân	f	\N	f	2026-06-18 04:17:26.058491+00
9c935f6e-3e67-427e-8c65-7b5b5de9c761	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mẹ, khi đau chân mẹ nên nghỉ ngơi, nâng cao chân và tránh đi bộ quá lâu; nếu đau kèm sưng hoặc khó di chuyển, mẹ có thể dùng băng lạnh trong 15–20 phút mỗi lần. Nếu cơn đau kéo dài, tăng cường hoặc kèm sốt, mẹ nên liên hệ bác sĩ hoặc đến cơ sở y tế ngay. CareMate giúp mẹ ghi chú triệu chứng và nhắc nhở lịch khám, hỗ trợ theo dõi tình trạng sức khỏe.  \nThông tin mang tính tham khảo, không thay thế tư vấn y tế.	f	\N	f	2026-06-18 04:17:26.841773+00
bc90a2ce-c634-4934-a480-23f6a823ecc5	cdf583a7-d329-41a3-9851-63c39054d7f7	user	Bé kh họp tác ti sữa thì làm sao	f	\N	f	2026-06-18 11:03:19.454481+00
db9c39eb-0c1d-42fb-83ec-f5abc8c91bfc	cdf583a7-d329-41a3-9851-63c39054d7f7	assistant	Mẹ nên kiểm tra kỹ cách giữ bé và vị trí cho sữa, đảm bảo bé lắp lưỡi vào vú đúng cách. Nếu bé vẫn khó bú, mẹ có thể thử thay đổi tư thế hoặc nhờ chuyên gia tư vấn sữa mẹ. Nếu bé có dấu hiệu mệt mỏi, khó thở hoặc không tăng cân, mẹ nên liên hệ bác sĩ ngay.\n\nThông tin mang tính tham khảo, không thay thế tư vấn y tế.	f	\N	f	2026-06-18 11:03:20.460268+00
2c80d33f-e683-48d6-9868-1ea6590f5ca3	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mẹ, đau bụng dưới có thể do nhiều nguyên nhân, mẹ nên nghỉ ngơi, uống nước ấm, tránh ăn vặt nặng và dùng băng lạnh hoặc nhiệt ấm nhẹ cho vùng đau. Nếu cơn đau tăng, kèm sốt, nôn mửa hoặc khó đi vệ sinh\n\nThông tin mang tính tham khảo, không thay thế tư vấn y tế.	f	\N	f	2026-06-18 12:40:36.105549+00
869e16cd-a6d4-4d83-9e11-e0766f87034c	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi bị đau bụng dưới	f	\N	f	2026-06-18 12:40:33.029987+00
1cb58c79-aa9f-4817-8f42-eb721dd71e2c	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi bị tắt ti sữa	f	\N	f	2026-06-18 12:40:47.634303+00
8adf2aab-dc50-46cd-9fa3-695a4b27305f	3eead29d-435d-4f14-95fd-f585c591520f	assistant	Mẹ, khi sữa dừng chảy mẹ có thể thử b\n\nThông tin mang tính tham khảo, không thay thế tư vấn y tế.	f	\N	f	2026-06-18 12:40:48.364043+00
72c3d600-01aa-4e11-a71c-696f8522f9fb	3eead29d-435d-4f14-95fd-f585c591520f	user	tôi bị đau bụng dưới	f	\N	f	2026-06-18 12:42:31.588772+00
